,0
research,585
disease,494
genetic,465
wheat,421
resistance,409
gene,385
development,347
barley,317
cereals,314
plants,296
genes,261
molecular,258
biological,254
system,249
production,249
base,246
improved,244
plant,238
proteins,229
process,229
data,226
population,211
human,207
food,205
response,196
pathogen,190
health,183
testing,176
novel,170
programs,161
methods,161
study,159
genome,158
goals,154
role,152
agriculture,152
of,152
names,152
environment,147
breeding,146
resources,144
trait,137
virus,135
seeds,132
expression,129
modeling,128
pathway,128
time,128
technology,127
genomics,126
grain,124
cell,123
diseases,121
stress,121
risk,120
sativa,119
knowledge,119
avena,118
tool,117
source,117
rna,116
fusarium,114
work,112
affect,111
analysis,111
immune,110
feeding,109
training,108
individual,106
structure,106
address,99
in,99
clinical,99
dna,96
rice,95
protein,94
head,92
biology,90
area,87
diet,87
water,87
tissues,87
phenotype,86
monitor,85
and,85
life,85
,84
cells,82
measures,81
dietary,81
cost,81
growth,81
variant,81
communities,81
maps,79
family,78
signal,78
techniques,77
intestines,77
united,76
animals,76
states,75
public,75
universities,75
rye,75
cereal,75
laboratories,74
model,74
poaceae,73
personnel,73
lead,73
marker,72
binding,72
science,72
gluten,71
stem,70
complex,70
biochemical,69
fungus,69
climate,69
control,68
medical,68
design,67
transgenic,67
mediating,67
future,66
management,66
interactions,66
soil,66
collection,66
evaluation,66
autoimmune,66
chemicals,65
funding,65
transduction,63
site,63
viral,63
interest,62
sampling,62
malt,62
receptor,62
infection,62
antibodies,62
celiac,62
tlymphocyte,62
genotype,60
virulence,60
reporting,60
nutrient,59
assay,59
industry,59
engineering,59
genetics,59
scientist,58
host,58
factor,58
performance,57
microbial,57
peptide,57
environmental,57
maize,56
insight,56
mycotoxins,55
markers,55
oats,54
models,54
north,54
link,54
viruses,54
safety,52
economics,51
farmer,51
sequence,51
small,51
measurement,50
databases,50
detection,50
function,50
specificity,50
vitro,50
to,50
education,50
productivity,50
enzymes,49
harvest,49
disorder,49
symptoms,49
outcome,49
characteristics,48
nutritional,48
physiological,48
mutant,48
soybeans,48
sequencing,48
play,48
prevent,48
farming,48
phase,47
vector,47
meetings,47
high,46
screening,46
patients,46
temperature,46
regulation,45
leaves,45
pathogenicity,45
diagnosis,45
insecta,45
property,44
animal,44
marketing,44
nitrogen,44
organisms,43
relevance,43
aphids,42
diagnostic,42
alleles,42
therapeutic,42
acids,41
organism,41
collaborations,41
natural,41
gliadin,41
investigation,41
droughts,41
resource,41
cloning,40
students,40
intestinal,40
malignant,40
metabolic,39
vivo,39
practice,39
peptides,39
antigens,39
chronic,38
prevention,38
rotation,38
agents,37
location,37
predisposition,37
pathogenesis,37
epithelium,37
cancer,37
medicine,37
change,37
outreach,37
mutation,36
activity,36
roots,36
regions,36
american,36
oral,36
student,36
candidate,35
generations,35
inflammatory,35
luteovirus,35
national,35
systems,35
industrial,34
pattern,34
mechanism,34
defense,34
international,34
incidence,34
ingestion,34
untranslated,34
intervention,34
grant,34
dakota,34
weight,33
factors,33
fungicide,33
reaction,33
association,33
immunity,33
quality,33
bean,33
evolution,32
pisum,32
sativum,32
mus,32
tumor,32
nature,32
